Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996]
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Serbia,SRB,3.79999995231628,4,3.90000009536743,3.79999995231628,3.5,4.5,4.19999980926514,4.5,4.19999980926514,5,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Singapore,SGP,6.30000019073486,6,5.40000009536743,5.30000019073486,4.90000009536743,5.09999990463257,5.09999990463257,5.09999990463257,..,5.40000009536743,5.19999980926514,5.19999980926514,5.19999980926514,..,6.09999990463257,5.19999980926514,5.69999980926514,6
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Slovak Republic,SVK,3.09999990463257,3,3.5,3.59999990463257,3.40000009536743,3.20000004768372,3.09999990463257,3.09999990463257,3.20000004768372,3.40000009536743,2.70000004768372,2.29999995231628,2.70000004768372,2.5,2.29999995231628,2.5,2.29999995231628,2
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Slovenia,SVN,3.29999995231628,3.40000009536743,3.59999990463257,3.79999995231628,3.40000009536743,3.20000004768372,3.29999995231628,3.59999990463257,3.29999995231628,3.5,3.20000004768372,3.59999990463257,3.70000004768372,3.70000004768372,3.70000004768372,3.5,3.09999990463257,3.40000009536743
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,South Africa,ZAF,..,..,5.40000009536743,5.40000009536743,5.30000019073486,5.5,2.29999995231628,..,..,..,2.29999995231628,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,South Asia,SAS,..,..,..,1.12531660391808,..,..,..,..,1.17855485733681,..,..,..,..,0.833040005817521,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Spain,ESP,5.09999990463257,5.19999980926514,5.19999980926514,5.5,5.59999990463257,5.69999980926514,5.40000009536743,5.40000009536743,5.09999990463257,5.40000009536743,5.30000019073486,5.19999980926514,5.40000009536743,5.59999990463257,6,5.19999980926514,5.19999980926514,5.19999980926514
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sri Lanka,LKA,3.20000004768372,2.79999995231628,2.90000009536743,2.59999990463257,2.59999990463257,2.90000009536743,2.79999995231628,3.09999990463257,3.09999990463257,2.90000009536743,2.59999990463257,2.79999995231628,2.29999995231628,2.29999995231628,2,1.89999997615814,2.29999995231628,2.40000009536743
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,3.40000009536743,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40000009536743,5.90000009536743,6.30000019073486,6.19999980926514,7.09999990463257
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,2.29999995231628,..,..,..,..,..,..,2.59999990463257,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sub-Saharan Africa (all income levels),SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sub-Saharan Africa (developing only),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.600000023841858,2.29999995231628,2.09999990463257
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Sweden,SWE,3.79999995231628,3.79999995231628,3.70000004768372,3.90000009536743,3.79999995231628,3.79999995231628,3.90000009536743,3.90000009536743,3.90000009536743,3.70000004768372,3.79999995231628,3.70000004768372,3.70000004768372,3.90000009536743,4.09999990463257,4.09999990463257,4.19999980926514,4.09999990463257
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Switzerland,CHE,6.09999990463257,6.19999980926514,6,6.19999980926514,5.80000019073486,6.19999980926514,6,6.30000019073486,6.40000009536743,6.40000009536743,6.59999990463257,6.5,6.80000019073486,8.30000019073486,8.19999980926514,7.80000019073486,8.10000038146973,8
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Syrian Arab Republic,SYR,..,..,4.5,4.19999980926514,4,7.19999980926514,8.5,9.5,..,..,..,..,8.30000019073486,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Tajikistan,TJK,..,..,..,..,0.400000005960464,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Tanzania,TZA,1.89999997615814,..,1.70000004768372,..,..,..,1.89999997615814,1.79999995231628,..,..,..,..,0.899999976158142,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Thailand,THA,2.5,2.59999990463257,2.40000009536743,2.70000004768372,2.79999995231628,2.59999990463257,3,3,3.09999990463257,3.09999990463257,3.29999995231628,3.20000004768372,2.90000009536743,3.29999995231628,2.90000009536743,2.59999990463257,2.20000004768372,2.5
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Timor-Leste,TMP,..,..,..,1.70000004768372,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,1.10000002384186,..,..,..,..,..,..,0.5
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,4.40000009536743,4.40000009536743,4.69999980926514,4.90000009536743,5.19999980926514,4.69999980926514,4.09999990463257,4.19999980926514,4.30000019073486,4.09999990463257
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Turkey,TUR,4.59999990463257,5,5.19999980926514,5.30000019073486,5.69999980926514,5.90000009536743,5.69999980926514,5.69999980926514,5.09999990463257,4.69999980926514,5,5.59999990463257,5.30000019073486,5.09999990463257,5.09999990463257,6.09999990463257,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,1.70000004768372,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,0.5,..,0.300000011920929,0.300000011920929,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Ukraine,UKR,1,1,1.10000002384186,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,United Arab Emirates,ARE,..,..,..,..,3.40000009536743,3,..,..,1.5,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,United Kingdom,GBR,2.5,2.5,2.5,2.59999990463257,2.79999995231628,2.79999995231628,2.90000009536743,2.90000009536743,2.90000009536743,3,3,3,3.20000004768372,3.20000004768372,3.20000004768372,3.09999990463257,3.20000004768372,3.09999990463257
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Uruguay,URY,..,..,..,4.5,4.59999990463257,4.69999980926514,4.80000019073486,4.80000019073486,3.90000009536743,..,3.40000009536743,4.5,3.90000009536743,3.70000004768372,3.90000009536743,4.40000009536743,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Vanuatu,VUT,..,..,..,..,1.39999997615814,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,"Venezuela, RB",VEN,3.59999990463257,3.29999995231628,3.5,3.5,3.79999995231628,4.09999990463257,4.19999980926514,4.5,4.90000009536743,4.80000019073486,5.09999990463257,5.5,6.59999990463257,5.09999990463257,5.19999980926514,5,5.09999990463257,4.90000009536743
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Vietnam,VNM,2.5,2.70000004768372,2.90000009536743,..,..,..,..,..,..,0.5,0.300000011920929,0.400000005960464,0.300000011920929,0.200000002980232,0.100000001490116,0,0.200000002980232,0.699999988079071
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,West Bank and Gaza,WBG,6.19999980926514,6.40000009536743,6.40000009536743,6.40000009536743,6.30000019073486,4.19999980926514,4.09999990463257,4.59999990463257,4.30000019073486,4.19999980926514,3.59999990463257,3.70000004768372,4.69999980926514,4.59999990463257,5.5,5.80000019073486,5.30000019073486,6.40000009536743
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,"Yemen, Rep.",YEM,..,..,..,4.5,..,..,..,..,..,4.5,..,..,..,..,2.20000004768372,..,..,..
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Zambia,ZMB,..,..,..,..,..,0.300000011920929,..,..,1,..,0,..,..,0.400000005960464,..,0.400000005960464,..,0.600000023841858
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.400000005960464,..,0.5,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Afghanistan,AFG,..,..,11.2610301971436,..,10.8758497238159,..,..,..,..,10.6632900238037,8.48425006866455,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,10.2706098556519,10.1272001266479,10.0559196472168,..,9.82853,9.6134
"Expected years of schooling, male",SE.SCH.LIFE.MA,Algeria,DZA,..,..,13.7504901885986,13.4462203979492,13.1097602844238,..,12.1267995834351,11.9917802810669,11.9075298309326,11.8163404464722,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Angola,AGO,..,..,13.9545602798462,11.5176000595093,..,..,..,..,..,..,..,..,..,..,..,5.0125,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Antigua and Barbuda,ATG,..,13.2525701522827,13.7695903778076,13.897500038147,13.8854198455811,..,13.8231000900269,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Arab World,ARB,11.8650817871094,11.8721389770508,11.6762800216675,11.5085716247559,11.3546772003174,11.2644529342651,11.1813688278198,11.1389579772949,11.1288318634033,10.8596038818359,10.639518737793,10.5435380935669,10.4191656112671,10.2902793884277,10.2314777374268,10.0508661270142,9.92462730407715,9.86924362182617
"Expected years of schooling, male",SE.SCH.LIFE.MA,Argentina,ARG,..,16.8354396820068,15.5721502304077,15.4418296813965,15.1119403839111,14.7224102020264,14.5505399703979,14.5292901992798,14.40744972229,14.4649095535278,14.3780403137207,14.7840099334717,14.6843795776367,14.0677099227905,13.6149101257324,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Armenia,ARM,..,..,..,..,11.2310104370117,10.937970161438,11.2958297729492,..,..,..,..,..,..,10.586350440979,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Aruba,ABW,..,13.2057695388794,12.8212699890137,13.1534404754639,13.2318801879883,13.0956201553345,13.6878995895386,13.3387098312378,13.124210357666,13.0414695739746,12.9536600112915,13.0223703384399,12.8256797790527,12.9890403747559,13.1531200408936,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Australia,AUS,19.838830947876,19.724739074707,19.3942909240723,19.053560256958,18.7076396942139,18.3797206878662,18.3865299224854,18.3862400054932,19.8634490966797,20.0287303924561,20.4755992889404,20.4231395721436,19.7935905456543,20.0551490783691,19.9045104980469,19.66926,19.83643,19.31817
"Expected years of schooling, male",SE.SCH.LIFE.MA,Austria,AUT,15.5918102264404,15.4461097717285,15.337420463562,15.3563203811646,15.1163997650146,15.0390701293945,14.8700399398804,14.9010896682739,14.7898197174072,14.6974697113037,14.5285701751709,14.5356502532959,15.2960300445557,15.4120397567749,15.381199836731,15.28311,15.22337,15.20309
"Expected years of schooling, male",SE.SCH.LIFE.MA,Azerbaijan,AZE,..,12.0389099121094,11.8987197875977,11.7713499069214,11.6838903427124,11.7525501251221,11.7573003768921,11.891619682312,..,..,..,..,..,..,..,..,9.54632,9.48241
"Expected years of schooling, male",SE.SCH.LIFE.MA,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7102699279785,..,..,13.26106
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bangladesh,BGD,..,..,9.71360969543457,..,8.89986038208008,8.26655006408691,8.45944976806641,8.4182596206665,8.28242969512939,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Barbados,BRB,..,..,13.8247003555298,13.8393602371216,13.8780498504639,..,13.4717597961426,..,..,..,..,..,12.8894596099854,12.9038496017456,13.0501899719238,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Belarus,BLR,15.141960144043,15.1916198730469,15.035249710083,14.8754196166992,14.833589553833,14.7441501617432,..,..,..,..,..,..,..,..,..,12.07594,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Belgium,BEL,18.8044891357422,16.0047492980957,15.9524698257446,15.7702903747559,15.6591901779175,15.5491800308228,15.5900402069092,15.6020603179932,15.5729999542236,15.5722103118896,18.3297290802002,18.0142307281494,18.088680267334,17.5921306610107,17.5459003448486,..,..,17.27816
"Expected years of schooling, male",SE.SCH.LIFE.MA,Belize,BLZ,13.2200002670288,13.3271398544312,12.8823900222778,12.8730201721191,12.8946800231934,13.1429595947266,13.1425895690918,13.2527904510498,12.8679304122925,13.3667898178101,12.8162803649902,..,12.0453996658325,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Benin,BEN,..,..,12.6978101730347,..,..,..,..,..,10.4586200714111,10.3777198791504,10.0431203842163,9.61036968231201,9.09638023376465,8.34895038604736,8.08950996398926,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bermuda,BMU,10.9753103256226,11.2608299255371,11.4428796768188,11.5714197158813,..,..,..,11.7578601837158,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bhutan,BTN,12.4897298812866,12.6333599090576,12.3118000030518,11.9408597946167,11.4867401123047,11.0344200134277,10.7303495407104,10.3371295928955,9.91580009460449,..,..,..,..,..,7.96322011947632,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bolivia,BOL,..,..,..,..,..,..,13.4124298095703,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,11.8131799697876,11.7578296661377,11.6627998352051,11.4586400985718,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Brunei Darussalam,BRN,13.9556303024292,14.2098798751831,13.9267597198486,13.7645397186279,13.9437503814697,13.8501996994019,14.0057001113892,14.0438404083252,13.8259000778198,13.6874303817749,13.4207496643066,13.2648801803589,13.1802101135254,13.1913003921509,13.1825799942017,12.87318,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Bulgaria,BGR,14.5981502532959,14.131139755249,14.0758800506592,13.9328203201294,13.6513996124268,13.6043395996094,13.6983804702759,13.459059715271,13.5101203918457,13.4639902114868,13.2371101379395,12.7953300476074,12.7415704727173,12.6705799102783,12.5617799758911,12.40798,12.1846,12.07157
"Expected years of schooling, male",SE.SCH.LIFE.MA,Burkina Faso,BFA,8.14385986328125,7.97864007949829,7.7178201675415,7.25565004348755,6.86263990402222,6.43797016143799,6.02465009689331,5.5549898147583,5.27830982208252,..,4.53559017181396,..,..,..,4.09718990325928,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Burundi,BDI,11.2675800323486,11.2079200744629,11.0990896224976,10.6756401062012,..,..,..,7.93579006195068,6.61994981765747,6.32335996627808,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Cabo Verde,CPV,13.3621301651001,12.8619003295898,12.7662401199341,12.4544696807861,12.2015695571899,12.2923002243042,11.9399795532227,12.0944004058838,11.5557203292847,11.4818296432495,11.6646099090576,11.8061599731445,11.3946199417114,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Cambodia,KHM,..,..,..,..,..,11.5189895629883,11.476619720459,11.2266302108765,..,10.7994499206543,..,10.0072603225708,8.93218040466309,8.38788986206055,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Cameroon,CMR,..,..,11.2407197952271,..,10.4591703414917,9.95462989807129,9.53594970703125,8.76185035705566,9.00911998748779,8.96368026733398,8.9202995300293,9.04652976989746,9.08076953887939,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,15.4166202545166,15.4903497695923,15.73389,..,16.53414
"Expected years of schooling, male",SE.SCH.LIFE.MA,Caribbean small states,CSS,..,..,..,..,..,..,..,..,12.0640926361084,12.1071577072144,11.7392168045044,11.600489616394,11.398606300354,11.3702030181885,11.5302762985229,11.5950555801392,11.6110763549805,11.6281986236572
"Expected years of schooling, male",SE.SCH.LIFE.MA,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Central African Republic,CAF,..,8.61423015594482,..,..,8.04979038238525,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Central Europe and the Baltics,CEB,15.037425994873,14.6467571258545,14.6251926422119,14.6751089096069,14.5854473114014,14.4784326553345,14.372766494751,14.2576732635498,14.1995868682861,14.0424375534058,14.2998647689819,14.0709772109985,13.7766790390015,13.5122499465942,13.2435169219971,12.8887739181519,12.6344079971313,12.3173704147339
"Expected years of schooling, male",SE.SCH.LIFE.MA,Chad,TCD,..,..,8.92422962188721,8.2136402130127,8.29846954345703,7.78006982803345,..,..,6.90655994415283,7.151780128479,7.19587993621826,6.92086982727051,6.62842988967896,6.33538007736206,..,6.04865,5.42044,4.86877
"Expected years of schooling, male",SE.SCH.LIFE.MA,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
